,x,y,num
1246,66,114,7904.0
1247,64,120,7909.0
1248,67,124,7914.0
1249,67,126,7919.0
1250,67,125,7924.0
1251,66,132,7929.0
1252,64,136,7934.0
1253,64,137,7939.0
1254,62,141,7944.0
1255,60,142,7949.0
1256,61,142,7954.0
1257,60,144,7959.0
1258,61,150,7964.0
1259,65,171,7969.0
1260,69,184,7974.0
1261,72,199,7979.0
1262,67,210,7984.0
1263,62,231,7989.0
1264,65,261,7994.0
1265,67,273,7999.0
1266,56,280,8004.0
1267,60,296,8009.0
1268,58,314,8014.0
1269,55,333,8019.0
1270,52,360,8024.0
1271,53,362,8029.0
1272,55,380,8034.0
1273,50,408,8039.0
1274,51,421,8044.0
1275,59,436,8049.0
1276,55,436,8054.0
1277,46,468,8059.0
1278,46,496,8064.0
1279,50,541,8069.0
1280,55,564,8074.0
1281,52,615,8079.0
1282,51,667,8084.0
1283,54,718,8089.0
1284,54,754,8094.0
1285,50,790,8099.0
1286,53,824,8104.0
1287,52,847,8109.0
1288,53,863,8114.0
1289,53,876,8119.0
1290,48,883,8124.0
1291,42,883,8129.0
1292,39,903,8134.0
1293,38,904,8139.0
1294,37,904,8144.0
1295,38,905,8149.0
1296,37,906,8154.0
1297,35,905,8159.0
1298,34,911,8164.0
1299,30,902,8169.0
1300,32,902,8174.0
1301,28,920,8179.0
1302,30,928,8184.0
1303,30,933,8189.0
1304,30,934,8194.0
1305,30,935,8199.0
1306,32,935,8204.0
1307,33,936,8209.0
1308,34,938,8214.0
1309,34,937,8219.0
1310,34,936,8224.0
1311,35,937,8229.0
1312,33,931,8234.0
1313,42,921,8239.0
1314,40,924,8244.0
1315,50,918,8249.0
1316,49,917,8254.0
1317,48,916,8259.0
1318,49,917,8264.0
1319,51,913,8269.0
1320,48,914,8274.0
1321,48,916,8279.0
1322,48,914,8284.0
1323,45,911,8289.0
1324,45,910,8294.0
1325,45,911,8299.0
1326,45,911,8304.0
1327,45,911,8309.0
1328,45,911,8314.0
1329,45,911,8319.0
1330,45,910,8324.0
1331,45,911,8329.0
1332,45,911,8334.0
1333,45,911,8339.0
1334,45,911,8344.0
1335,45,910,8349.0
1336,45,911,8354.0
1337,44,909,8359.0
1338,45,910,8364.0
1339,45,909,8369.0
1340,45,910,8374.0
1341,45,911,8379.0
1342,45,910,8384.0
1343,45,911,8389.0
1344,45,910,8394.0
1345,45,911,8399.0
1346,43,907,8404.0
1347,45,910,8409.0
1348,40,906,8414.0
1349,45,910,8419.0
1350,42,906,8424.0
1351,43,907,8429.0
1352,40,906,8434.0
1353,40,906,8439.0
1354,40,906,8444.0
1355,43,907,8449.0
1356,45,910,8454.0
1357,40,906,8459.0
1358,40,906,8464.0
1359,40,906,8469.0
1360,41,907,8474.0
1361,40,906,8479.0
1362,40,906,8484.0
1363,40,906,8489.0
1364,40,906,8494.0
1365,40,906,8499.0
1366,40,906,8504.0
1367,40,906,8509.0
1368,40,906,8514.0
1369,40,906,8519.0
1370,40,906,8524.0
1371,40,906,8529.0
1372,40,906,8534.0
1373,40,906,8539.0
1374,40,906,8544.0
1375,40,906,8549.0
1376,40,906,8554.0
1377,45,910,8559.0
1378,40,905,8564.0
1379,40,906,8569.0
1380,40,906,8574.0
1381,40,906,8579.0
1382,40,906,8584.0
1383,40,908,8589.0
1384,39,913,8594.0
1385,42,920,8599.0
1386,44,923,8604.0
1387,40,922,8609.0
1388,36,930,8614.0
1389,43,930,8619.0
1390,45,932,8624.0
1391,40,927,8629.0
1392,45,926,8634.0
1393,47,935,8639.0
1394,47,935,8644.0
1395,44,925,8649.0
1396,52,926,8654.0
1397,51,925,8659.0
1398,51,926,8664.0
1399,52,927,8669.0
1400,59,923,8674.0
1401,59,921,8679.0
1402,60,919,8684.0
1403,75,913,8689.0
1404,76,916,8694.0
1405,77,919,8699.0
1406,73,912,8704.0
1407,78,911,8709.0
1408,81,912,8714.0
1409,86,920,8719.0
1410,95,915,8724.0
1411,103,915,8729.0
1412,110,918,8734.0
1413,128,918,8739.0
1414,140,919,8744.0
1415,167,919,8749.0
1416,171,921,8754.0
1417,197,928,8759.0
1418,207,932,8764.0
1419,221,938,8769.0
1420,236,938,8774.0
1421,266,938,8779.0
1422,295,940,8784.0
1423,328,931,8789.0
1424,345,944,8794.0
1425,350,947,8799.0
1426,380,945,8804.0
1427,388,949,8809.0
1428,438,943,8814.0
1429,470,942,8819.0
1430,536,940,8824.0
1431,584,945,8829.0
1432,606,944,8834.0
1433,661,947,8839.0
1434,692,947,8844.0
1435,728,950,8849.0
1436,754,948,8854.0
1437,788,946,8859.0
1438,811,946,8864.0
1439,824,945,8869.0
1440,843,951,8874.0
1441,876,956,8879.0
1442,882,954,8884.0
1443,893,952,8889.0
1444,901,951,8894.0
1445,891,954,8899.0
1446,893,956,8904.0
1447,896,954,8909.0
1448,901,959,8914.0
1449,897,954,8919.0
1450,896,954,8924.0
1451,900,953,8929.0
1452,900,953,8934.0
1453,901,952,8939.0
1454,902,952,8944.0
1455,907,951,8949.0
1456,907,951,8954.0
1457,908,951,8959.0
1458,904,952,8964.0
1459,907,951,8969.0
1460,906,951,8974.0
1461,906,952,8979.0
1462,907,951,8984.0
1463,907,951,8989.0
1464,903,952,8994.0
1465,906,952,8999.0
1466,904,952,9004.0
1467,907,951,9009.0
1468,902,952,9014.0
1469,907,951,9019.0
1470,902,952,9024.0
1471,898,953,9029.0
1472,901,952,9034.0
1473,901,952,9039.0
1474,903,952,9044.0
1475,896,953,9049.0
1476,898,953,9054.0
1477,903,952,9059.0
1478,892,953,9064.0
1479,893,953,9069.0
1480,895,953,9074.0
1481,896,953,9079.0
1482,896,953,9084.0
1483,894,955,9089.0
1484,893,955,9094.0
1485,894,955,9099.0
1486,894,955,9104.0
1487,897,955,9109.0
1488,902,954,9114.0
1489,900,955,9119.0
1490,899,955,9124.0
1491,899,955,9129.0
1492,902,955,9134.0
1493,915,969,9139.0
1494,917,971,9144.0
1495,917,972,9149.0
1496,918,971,9154.0
1497,911,959,9159.0
1498,900,961,9164.0
1499,895,959,9169.0
1500,889,958,9174.0
1501,887,956,9179.0
1502,887,956,9184.0
1503,887,958,9189.0
1504,887,956,9194.0
1505,887,956,9199.0
1506,887,957,9204.0
1507,889,955,9209.0
1508,886,952,9214.0
1509,877,954,9219.0
1510,851,953,9224.0
1511,850,954,9229.0
1512,848,955,9234.0
1513,839,954,9239.0
1514,846,953,9244.0
1515,839,954,9249.0
1516,818,952,9254.0
1517,801,948,9259.0
1518,799,943,9264.0
1519,782,941,9269.0
1520,772,937,9274.0
1521,772,935,9279.0
1522,761,937,9284.0
1523,708,950,9289.0
1524,703,942,9294.0
1525,730,935,9299.0
1526,737,925,9304.0
1527,752,914,9309.0
1528,758,905,9314.0
1529,767,893,9319.0
1530,759,887,9324.0
1531,771,870,9329.0
1532,769,860,9334.0
1533,788,856,9339.0
1534,796,841,9344.0
1535,816,822,9349.0
1536,820,805,9354.0
1537,831,792,9359.0
1538,824,790,9364.0
1539,832,788,9369.0
1540,843,803,9374.0
1541,855,802,9379.0
1542,866,795,9384.0
1543,881,786,9389.0
1544,893,790,9394.0
1545,906,784,9399.0
1546,913,789,9404.0
1547,912,781,9409.0
1548,904,758,9414.0
1549,899,776,9419.0
1550,888,775,9424.0
1551,882,772,9429.0
1552,882,772,9434.0
1553,882,770,9439.0
1554,886,773,9444.0
1555,885,778,9449.0
1556,904,773,9454.0
1557,909,776,9459.0
1558,911,777,9464.0
1559,907,773,9469.0
1560,906,757,9474.0
1561,902,737,9479.0
1562,905,734,9484.0
1563,910,719,9489.0
1564,918,695,9494.0
1565,929,666,9499.0
1566,932,641,9504.0
1567,941,629,9509.0
1568,941,627,9514.0
1569,944,598,9519.0
1570,950,600,9524.0
1571,946,582,9529.0
1572,950,547,9534.0
1573,949,520,9539.0
1574,953,491,9544.0
1575,955,456,9549.0
1576,949,425,9554.0
1577,947,394,9559.0
1578,943,366,9564.0
1579,944,318,9569.0
1580,938,289,9574.0
1581,930,259,9579.0
1582,928,241,9584.0
1583,936,220,9589.0
1584,930,189,9594.0
1585,929,177,9599.0
1586,931,163,9604.0
1587,931,161,9609.0
1588,928,142,9614.0
1589,925,140,9619.0
1590,919,135,9624.0
1591,919,132,9629.0
1592,915,129,9634.0
1593,910,115,9639.0
1594,918,120,9644.0
1595,920,120,9649.0
1596,930,115,9654.0
1597,934,125,9659.0
1598,934,127,9664.0
1599,937,133,9669.0
1600,934,130,9674.0
1601,931,130,9679.0
1602,938,131,9684.0
1603,940,132,9689.0
1604,941,143,9694.0
1605,937,140,9699.0
1606,940,138,9704.0
1607,941,143,9709.0
1608,941,142,9714.0
1609,940,129,9719.0
1610,931,132,9724.0
1611,922,135,9729.0
1612,920,133,9734.0
1613,914,125,9739.0
1614,910,126,9744.0
1615,908,127,9749.0
1616,901,134,9754.0
1617,901,141,9759.0
1618,891,159,9764.0
1619,878,174,9769.0
1620,870,192,9774.0
1621,849,205,9779.0
1622,820,213,9784.0
1623,790,231,9789.0
1624,779,241,9794.0
1625,756,255,9799.0
1626,742,244,9804.0
1627,707,242,9809.0
1628,678,239,9814.0
1629,672,235,9819.0
1630,656,237,9824.0
1631,635,218,9829.0
1632,620,220,9834.0
1633,595,197,9839.0
1634,586,182,9844.0
1635,567,159,9849.0
1636,581,158,9854.0
1637,568,149,9859.0
1638,568,123,9864.0
1639,562,110,9869.0
1640,572,94,9874.0
1641,570,84,9879.0
1642,569,75,9884.0
1643,571,71,9889.0
1644,569,73,9894.0
1645,566,71,9899.0
1646,551,69,9904.0
1647,565,61,9909.0
1648,568,61,9914.0
1649,569,59,9919.0
1650,562,56,9924.0
1651,551,59,9929.0
1652,551,60,9934.0
1653,546,65,9939.0
1654,522,76,9944.0
1655,534,74,9949.0
1656,518,86,9954.0
1657,511,95,9959.0
1658,508,93,9964.0
1659,498,86,9969.0
1660,502,82,9974.0
1661,501,80,9979.0
1662,498,81,9984.0
1663,472,74,9989.0
1664,468,69,9994.0
1665,475,66,9999.0
1666,478,57,10004.0
1667,480,53,10009.0
1668,486,51,10014.0
1669,432,58,10019.0
1670,468,57,10024.0
1671,453,63,10029.0
1672,455,71,10034.0
1673,450,80,10039.0
1674,449,81,10044.0
1675,436,75,10049.0
1676,436,76,10054.0
1677,431,70,10059.0
1678,430,67,10064.0
1679,413,59,10069.0
1680,374,71,10074.0
1681,343,77,10079.0
1682,307,80,10084.0
1683,308,75,10089.0
1684,273,67,10094.0
1685,225,65,10099.0
1686,222,69,10104.0
1687,226,62,10109.0
1688,218,58,10114.0
1689,215,53,10119.0
1690,203,53,10124.0
1691,199,54,10129.0
1692,211,56,10134.0
1693,214,56,10139.0
1694,198,59,10144.0
1695,184,60,10149.0
1696,194,59,10154.0
1697,197,72,10159.0
1698,183,89,10164.0
1699,167,101,10169.0
1700,146,118,10174.0
1701,148,163,10179.0
1702,132,208,10184.0
1703,120,252,10189.0
1704,102,286,10194.0
1705,91,316,10199.0
1706,86,341,10204.0
1707,73,312,10209.0
1708,62,317,10214.0
1709,62,318,10219.0
1710,62,318,10224.0
1711,61,316,10229.0
1712,67,337,10234.0
1713,65,366,10239.0
1714,63,414,10244.0
1715,61,442,10249.0
1716,57,472,10254.0
1717,58,503,10259.0
1718,52,548,10264.0
1719,53,595,10269.0
1720,56,606,10274.0
1721,55,648,10279.0
1722,48,662,10284.0
1723,52,686,10289.0
1724,44,723,10294.0
1725,45,724,10299.0
1726,42,725,10304.0
1727,38,707,10309.0
1728,39,706,10314.0
1729,41,707,10319.0
1730,41,718,10324.0
1731,37,726,10329.0
1732,30,732,10334.0
1733,30,734,10339.0
1734,30,734,10344.0
1735,30,735,10349.0
1736,28,735,10354.0
1737,28,735,10359.0
1738,28,735,10364.0
1739,28,735,10369.0
1740,30,735,10374.0
1741,30,735,10379.0
1742,31,735,10384.0
1743,30,734,10389.0
1744,32,735,10394.0
1745,32,735,10399.0
1746,31,735,10404.0
1747,31,735,10409.0
1748,30,735,10414.0
1749,30,730,10419.0
1750,30,734,10424.0
1751,30,735,10429.0
1752,30,735,10434.0
1753,29,735,10439.0
1754,27,735,10444.0
1755,29,741,10449.0
1756,27,735,10454.0
1757,27,735,10459.0
1758,30,735,10464.0
1759,28,735,10469.0
1760,28,735,10474.0
1761,30,735,10479.0
1762,28,735,10484.0
1763,28,735,10489.0
1764,27,735,10494.0
1765,32,755,10499.0
1766,30,756,10504.0
1767,30,755,10509.0
1768,28,756,10514.0
1769,26,734,10519.0
1770,27,735,10524.0
1771,27,735,10529.0
1772,27,735,10534.0
1773,27,735,10539.0
1774,27,735,10544.0
1775,27,735,10549.0
1776,27,735,10554.0
1777,27,735,10559.0
1778,28,735,10564.0
1779,29,735,10569.0
1780,28,734,10574.0
1781,27,735,10579.0
1782,27,735,10584.0
1783,27,735,10589.0
1784,28,735,10594.0
1785,28,735,10599.0
1786,29,735,10604.0
1787,31,735,10609.0
1788,30,735,10614.0
1789,31,735,10619.0
1790,29,728,10624.0
1791,30,725,10629.0
1792,31,726,10634.0
1793,31,726,10639.0
1794,33,721,10644.0
1795,35,719,10649.0
1796,37,719,10654.0
1797,30,722,10659.0
1798,29,730,10664.0
1799,30,726,10669.0
1800,27,729,10674.0
1801,31,727,10679.0
1802,31,727,10684.0
1803,31,727,10689.0
1804,31,726,10694.0
1805,30,727,10699.0
1806,29,729,10704.0
1807,31,727,10709.0
1808,31,727,10714.0
1809,31,727,10719.0
1810,31,726,10724.0
1811,31,727,10729.0
1812,31,727,10734.0
1813,33,723,10739.0
1814,34,724,10744.0
1815,40,708,10749.0
1816,42,705,10754.0
1817,44,695,10759.0
1818,47,691,10764.0
1819,50,680,10769.0
1820,55,683,10774.0
1821,59,709,10779.0
1822,64,716,10784.0
1823,61,767,10789.0
1824,69,794,10794.0
1825,75,818,10799.0
1826,77,844,10804.0
1827,83,866,10809.0
1828,88,871,10814.0
1829,89,881,10819.0
1830,90,885,10824.0
1831,97,892,10829.0
1832,101,897,10834.0
1833,98,900,10839.0
1834,95,907,10844.0
1835,95,908,10849.0
1836,91,906,10854.0
1837,93,905,10859.0
1838,91,903,10864.0
1839,92,905,10869.0
1840,91,903,10874.0
1841,88,906,10879.0
1842,87,907,10884.0
1843,86,907,10889.0
1844,87,909,10894.0
1845,93,906,10899.0
1846,91,902,10904.0
1847,93,902,10909.0
1848,93,900,10914.0
1849,103,900,10919.0
1850,110,901,10924.0
1851,128,900,10929.0
1852,135,906,10934.0
1853,155,915,10939.0
1854,198,913,10944.0
1855,225,920,10949.0
1856,276,923,10954.0
1857,324,929,10959.0
1858,369,930,10964.0
1859,396,928,10969.0
1860,428,929,10974.0
1861,477,938,10979.0
1862,523,939,10984.0
1863,558,943,10989.0
1864,594,946,10994.0
1865,624,949,10999.0
1866,677,951,11004.0
1867,704,950,11009.0
1868,727,952,11014.0
1869,731,953,11019.0
1870,735,956,11024.0
1871,747,959,11029.0
1872,738,960,11034.0
1873,755,962,11039.0
1874,758,968,11044.0
1875,756,968,11049.0
1876,743,966,11054.0
1877,742,964,11059.0
1878,752,968,11064.0
1879,753,970,11069.0
1880,746,970,11074.0
1881,748,973,11079.0
1882,761,974,11084.0
1883,769,977,11089.0
1884,764,969,11094.0
1885,774,965,11099.0
1886,784,966,11104.0
1887,771,962,11109.0
1888,780,960,11114.0
1889,788,952,11119.0
1890,798,946,11124.0
1891,829,940,11129.0
1892,837,939,11134.0
1893,846,940,11139.0
1894,844,939,11144.0
1895,844,939,11149.0
1896,847,941,11154.0
1897,845,939,11159.0
1898,846,941,11164.0
1899,847,943,11169.0
1900,849,938,11174.0
1901,847,942,11179.0
1902,852,941,11184.0
1903,853,943,11189.0
1904,851,938,11194.0
1905,840,939,11199.0
1906,848,936,11204.0
1907,850,938,11209.0
1908,848,936,11214.0
1909,848,934,11219.0
1910,848,934,11224.0
1911,850,931,11229.0
1912,839,932,11234.0
1913,837,934,11239.0
1914,835,940,11244.0
1915,842,936,11249.0
1916,843,938,11254.0
1917,851,936,11259.0
1918,862,939,11264.0
1919,855,941,11269.0
1920,856,949,11274.0
1921,856,949,11279.0
1922,856,949,11284.0
1923,856,948,11289.0
1924,857,948,11294.0
1925,860,945,11299.0
1926,864,943,11304.0
1927,867,944,11309.0
1928,868,943,11314.0
1929,868,943,11319.0
1930,869,943,11324.0
1931,871,942,11329.0
1932,874,942,11334.0
1933,874,943,11339.0
1934,869,946,11344.0
1935,868,946,11349.0
1936,859,949,11354.0
1937,863,947,11359.0
1938,865,943,11364.0
1939,854,942,11369.0
1940,865,942,11374.0
1941,860,944,11379.0
1942,873,942,11384.0
1943,880,941,11389.0
1944,872,943,11394.0
1945,876,938,11399.0
1946,881,940,11404.0
1947,885,930,11409.0
1948,891,929,11414.0
1949,895,929,11419.0
1950,902,934,11424.0
1951,902,935,11429.0
1952,898,928,11434.0
1953,899,928,11439.0
1954,893,932,11444.0
1955,890,935,11449.0
1956,890,939,11454.0
1957,889,942,11459.0
1958,890,942,11464.0
1959,889,942,11469.0
1960,897,946,11474.0
1961,899,944,11479.0
1962,894,947,11484.0
1963,890,946,11489.0
1964,895,947,11494.0
1965,898,945,11499.0
1966,902,942,11504.0
1967,903,942,11509.0
1968,905,942,11514.0
1969,904,941,11519.0
1970,897,942,11524.0
1971,897,942,11529.0
1972,900,942,11534.0
1973,897,942,11539.0
1974,898,943,11544.0
1975,885,947,11549.0
1976,889,948,11554.0
1977,884,950,11559.0
1978,897,946,11564.0
1979,891,947,11569.0
1980,894,945,11574.0
1981,895,945,11579.0
1982,893,944,11584.0
1983,890,945,11589.0
1984,888,946,11594.0
1985,891,945,11599.0
1986,894,945,11604.0
1987,894,946,11609.0
1988,895,942,11614.0
1989,893,940,11619.0
1990,897,939,11624.0
1991,901,937,11629.0
1992,903,936,11634.0
1993,905,934,11639.0
1994,908,930,11644.0
1995,906,930,11649.0
1996,901,918,11654.0
1997,899,901,11659.0
1998,895,871,11664.0
1999,899,837,11669.0
2000,906,803,11674.0
2001,917,777,11679.0
2002,916,723,11684.0
2003,914,696,11689.0
2004,917,688,11694.0
2005,922,665,11699.0
2006,920,661,11704.0
2007,920,659,11709.0
2008,931,664,11714.0
2009,932,649,11719.0
2010,931,650,11724.0
2011,925,639,11729.0
2012,918,636,11734.0
2013,907,638,11739.0
2014,906,636,11744.0
2015,910,628,11749.0
2016,893,604,11754.0
2017,882,595,11759.0
2018,870,591,11764.0
2019,852,574,11769.0
2020,830,542,11774.0
2021,813,536,11779.0
2022,804,540,11784.0
2023,808,542,11789.0
2024,798,545,11794.0
2025,793,544,11799.0
2026,794,545,11804.0
2027,784,540,11809.0
2028,790,556,11814.0
2029,780,539,11819.0
2030,762,516,11824.0
2031,751,499,11829.0
2032,737,488,11834.0
2033,741,487,11839.0
2034,737,490,11844.0
2035,732,479,11849.0
2036,731,479,11854.0
2037,728,481,11859.0
2038,719,477,11864.0
2039,708,471,11869.0
2040,700,475,11874.0
2041,694,477,11879.0
2042,677,473,11884.0
2043,666,480,11889.0
2044,659,467,11894.0
2045,652,460,11899.0
2046,646,468,11904.0
2047,632,463,11909.0
2048,625,475,11914.0
2049,611,464,11919.0
2050,597,471,11924.0
2051,595,476,11929.0
2052,584,479,11934.0
2053,570,485,11939.0
2054,559,471,11944.0
2055,557,471,11949.0
2056,536,477,11954.0
2057,527,486,11959.0
2058,522,485,11964.0
2059,520,476,11969.0
2060,517,469,11974.0
2061,514,468,11979.0
2062,508,464,11984.0
2063,493,461,11989.0
2064,478,468,11994.0
2065,467,477,11999.0
2066,471,485,12004.0
2067,470,487,12009.0
2068,486,479,12014.0
2069,484,476,12019.0
2070,483,477,12024.0
2071,483,484,12029.0
2072,485,490,12034.0
2073,478,494,12039.0
2074,478,495,12044.0
2075,467,505,12049.0
2076,439,523,12054.0
2077,432,534,12059.0
2078,430,537,12064.0
2079,427,542,12069.0
2080,419,551,12074.0
2081,412,556,12079.0
2082,411,559,12084.0
2083,432,559,12089.0
2084,420,557,12094.0
2085,421,551,12099.0
2086,422,545,12104.0
2087,423,551,12109.0
2088,423,550,12114.0
2089,423,551,12119.0
2090,421,549,12124.0
2091,419,552,12129.0
2092,421,555,12134.0
2093,423,559,12139.0
2094,423,560,12144.0
2095,416,571,12149.0
2096,407,577,12154.0
2097,388,597,12159.0
2098,386,609,12164.0
2099,388,625,12169.0
2100,388,642,12174.0
2101,386,645,12179.0
2102,369,663,12184.0
2103,359,680,12189.0
2104,353,680,12194.0
2105,344,691,12199.0
2106,352,707,12204.0
2107,336,709,12209.0
2108,333,724,12214.0
2109,324,739,12219.0
2110,302,758,12224.0
2111,296,759,12229.0
2112,284,766,12234.0
2113,278,765,12239.0
2114,272,747,12244.0
2115,267,754,12249.0
2116,263,759,12254.0
2117,261,759,12259.0
2118,255,767,12264.0
2119,250,776,12269.0
2120,246,778,12274.0
2121,236,774,12279.0
2122,221,765,12284.0
2123,205,758,12289.0
2124,187,738,12294.0
2125,151,717,12299.0
2126,143,684,12304.0
2127,126,666,12309.0
2128,111,611,12314.0
2129,91,620,12319.0
2130,73,597,12324.0
2131,66,602,12329.0
2132,68,585,12334.0
2133,69,586,12339.0
2134,67,586,12344.0
2135,77,549,12349.0
2136,83,545,12354.0
2137,87,530,12359.0
2138,95,524,12364.0
2139,90,506,12369.0
2140,98,487,12374.0
2141,115,443,12379.0
2142,139,418,12384.0
2143,168,387,12389.0
2144,175,372,12394.0
2145,186,353,12399.0
2146,220,324,12404.0
2147,241,311,12409.0
2148,279,288,12414.0
2149,310,250,12419.0
2150,332,222,12424.0
2151,348,221,12429.0
2152,358,226,12434.0
2153,358,223,12439.0
2154,359,227,12444.0
2155,359,228,12449.0
2156,356,224,12454.0
2157,357,220,12459.0
2158,363,220,12464.0
2159,354,223,12469.0
2160,355,223,12474.0
2161,359,222,12479.0
2162,354,230,12484.0
2163,346,227,12489.0
2164,352,224,12494.0
2165,352,232,12499.0
2166,350,235,12504.0
2167,349,235,12509.0
2168,350,225,12514.0
2169,355,220,12519.0
2170,360,225,12524.0
2171,358,244,12529.0
2172,366,252,12534.0
2173,380,244,12539.0
2174,407,256,12544.0
2175,422,268,12549.0
2176,439,280,12554.0
2177,464,294,12559.0
2178,503,310,12564.0
2179,521,317,12569.0
2180,543,348,12574.0
2181,588,370,12579.0
2182,612,396,12584.0
2183,643,416,12589.0
2184,672,431,12594.0
2185,705,458,12599.0
2186,735,486,12604.0
2187,766,502,12609.0
2188,803,540,12614.0
2189,830,547,12619.0
2190,861,559,12624.0
2191,886,581,12629.0
2192,903,578,12634.0
2193,917,575,12639.0
2194,925,596,12644.0
2195,925,590,12649.0
2196,929,587,12654.0
2197,935,604,12659.0
2198,929,602,12664.0
2199,933,574,12669.0
2200,936,575,12674.0
2201,939,545,12679.0
2202,950,533,12684.0
2203,948,472,12689.0
2204,944,443,12694.0
2205,943,412,12699.0
2206,941,380,12704.0
2207,937,336,12709.0
2208,932,315,12714.0
2209,934,303,12719.0
2210,936,285,12724.0
2211,940,267,12729.0
2212,944,240,12734.0
2213,941,236,12739.0
2214,937,203,12744.0
2215,933,196,12749.0
2216,935,169,12754.0
2217,934,158,12759.0
2218,929,150,12764.0
2219,922,133,12769.0
2220,921,124,12774.0
2221,918,118,12779.0
2222,923,116,12784.0
2223,922,113,12789.0
2224,922,109,12794.0
2225,923,109,12799.0
2226,921,111,12804.0
2227,919,108,12809.0
2228,918,105,12814.0
2229,919,105,12819.0
2230,918,103,12824.0
2231,917,100,12829.0
2232,920,98,12834.0
2233,919,102,12839.0
2234,921,101,12844.0
2235,921,99,12849.0
2236,920,99,12854.0
2237,918,97,12859.0
2238,919,98,12864.0
2239,921,94,12869.0
2240,922,93,12874.0
2241,922,93,12879.0
2242,923,91,12884.0
2243,928,86,12889.0
2244,931,86,12894.0
2245,930,88,12899.0
2246,932,94,12904.0
2247,931,91,12909.0
2248,931,92,12914.0
2249,930,92,12919.0
2250,929,88,12924.0
2251,929,88,12929.0
2252,928,86,12934.0
2253,929,89,12939.0
2254,931,90,12944.0
2255,932,98,12949.0
2256,933,97,12954.0
2257,938,104,12959.0
2258,939,103,12964.0
2259,937,103,12969.0
2260,939,105,12974.0
2261,942,109,12979.0
2262,945,109,12984.0
2263,942,101,12989.0
2264,940,99,12994.0
2265,938,94,12999.0
2266,938,94,13004.0
2267,938,94,13009.0
2268,937,102,13014.0
2269,935,100,13019.0
2270,935,100,13024.0
2271,930,106,13029.0
2272,933,108,13034.0
2273,933,111,13039.0
2274,932,119,13044.0
2275,934,116,13049.0
2276,939,116,13054.0
2277,944,128,13059.0
2278,943,141,13064.0
2279,941,153,13069.0
2280,939,177,13074.0
2281,938,186,13079.0
2282,947,212,13084.0
2283,945,242,13089.0
2284,948,249,13094.0
2285,949,251,13099.0
2286,950,251,13104.0
2287,950,251,13109.0
2288,950,251,13114.0
2289,951,251,13119.0
2290,950,251,13124.0
2291,950,250,13129.0
2292,951,252,13134.0
2293,951,252,13139.0
2294,950,252,13144.0
2295,950,253,13149.0
2296,951,255,13154.0
2297,947,265,13159.0
2298,946,281,13164.0
2299,943,282,13169.0
2300,948,282,13174.0
2301,944,292,13179.0
2302,944,294,13184.0
2303,946,315,13189.0
2304,946,329,13194.0
2305,944,354,13199.0
2306,947,356,13204.0
2307,934,335,13209.0
2308,918,318,13214.0
2309,913,324,13219.0
2310,901,316,13224.0
2311,892,317,13229.0
2312,882,319,13234.0
2313,875,322,13239.0
2314,866,313,13244.0
2315,819,310,13249.0
2316,802,304,13254.0
2317,788,306,13259.0
2318,785,302,13264.0
2319,775,295,13269.0
2320,768,288,13274.0
2321,763,282,13279.0
2322,763,274,13284.0
2323,768,267,13289.0
2324,763,251,13294.0
2325,755,238,13299.0
2326,750,227,13304.0
2327,751,218,13309.0
2328,751,216,13314.0
2329,751,214,13319.0
2330,730,193,13324.0
2331,704,163,13329.0
2332,687,147,13334.0
2333,687,135,13339.0
2334,672,111,13344.0
2335,660,96,13349.0
2336,623,88,13354.0
2337,582,91,13359.0
2338,557,90,13364.0
2339,561,79,13369.0
2340,515,87,13374.0
2341,482,88,13379.0
2342,440,83,13384.0
2343,416,78,13389.0
2344,376,81,13394.0
2345,360,76,13399.0
2346,330,72,13404.0
2347,320,72,13409.0
2348,312,71,13414.0
2349,290,62,13419.0
2350,277,62,13424.0
2351,271,62,13429.0
2352,255,60,13434.0
2353,232,53,13439.0
2354,221,59,13444.0
2355,197,58,13449.0
2356,183,56,13454.0
2357,171,54,13459.0
2358,166,52,13464.0
2359,140,55,13469.0
2360,133,53,13474.0
2361,122,50,13479.0
2362,116,47,13484.0
2363,116,47,13489.0
2364,113,46,13494.0
2365,112,47,13499.0
2366,116,47,13504.0
2367,120,47,13509.0
2368,115,47,13514.0
2369,120,47,13519.0
2370,116,47,13524.0
2371,116,47,13529.0
2372,113,47,13534.0
2373,114,48,13539.0
2374,113,47,13544.0
2375,115,48,13549.0
2376,118,47,13554.0
2377,116,47,13559.0
2378,120,46,13564.0
2379,108,52,13569.0
2380,93,55,13574.0
2381,92,59,13579.0
2382,84,64,13584.0
2383,85,69,13589.0
2384,84,70,13594.0
2385,85,78,13599.0
2386,77,86,13604.0
2387,73,94,13609.0
2388,72,100,13614.0
2389,64,102,13619.0
2390,64,123,13624.0
2391,61,140,13629.0
2392,64,179,13634.0
2393,64,204,13639.0
2394,60,248,13644.0
2395,61,279,13649.0
2396,55,312,13654.0
2397,55,341,13659.0
2398,56,365,13664.0
2399,55,388,13669.0
2400,57,428,13674.0
2401,52,464,13679.0
2402,54,511,13684.0
2403,48,547,13689.0
2404,56,552,13694.0
2405,55,592,13699.0
2406,54,606,13704.0
2407,52,635,13709.0
2408,50,664,13714.0
2409,47,662,13719.0
2410,48,669,13724.0
2411,50,685,13729.0
